	IDRegent	IDBron	deel en paginanummer
3311	3139	66	(1933) 385.
3312	586	66	(1933)468.
3313	601	66	(1933) 468, 470.
3314	1055	66	(1933) 475.
3315	609	66	(1933) 469.
3316	3141	66	(1933) 235.
3317	103	66	(1934) 38-39
3318	2852	66	(1934) 39.
3319	3143	66	(1935) 253-254.
3320	3145	66	(1935) 343.
3321	3146	66	(1935) 105.
3322	3147	66	(1935) 105, 107.
3323	2654	66	(1935) 110.
3324	3149	66	(1935) 224.
3325	1548	66	(1935) 340.
3326	2300	66	(1935) 192.
3327	3150	66	(1935) 192.
3328	3151	66	(1935) 192.
3329	1862	66	(1936) 394.
3330	1863	66	(1936) 399.
3331	1771	66	(1936) 395.
3332	3154	444	5.
3333	3155	66	(1937) 79.
3334	3156	66	(1937) 63.
3335	235	66	(1937) 187.
3336	3157	569	regest nr. 5.
3337	3159	66	(1938) 249.
3338	3160	66	(1938) 522, 523
3339	3161	66	(1938) 257-258.
3340	3162	66	(1938) 258.
3341	3163	66	(1938) 153.
3342	1051	66	(1939) 67.
3343	638	66	1939) 66.
3344	1804	66	(1940) 15.
3345	3166	66	(1940) 15.
3346	3167	66	(1940) 16.
3347	3168	66	(1940) 15n.
3348	1778	66	(1940) 78.
3349	2202	66	(1940) 78.
3350	560	66	(1940) 78.
3351	58	66	(1940) 80.
3352	146	66	(1940) 80.
3353	136	66	(1940) 80.
3354	3169	66	(1940) 80.
3355	3169	8	LXIV.
3356	3170	66	(1940) 85.
3357	1964	66	(1941) 230n.
3358	2018	66	(1941) 369.
3359	1748	66	(1909) 202.
3360	2346	66	(1909) 202; (1941) 371.
3361	594	66	(1941) 242.
3362	2674	66	(1942) 51.
3363	426	8	XLIII, LVII.
3364	2687	151	I-1, p. 209, II-1 p. 151.
3365	3174	66	(1942) 98.
3366	3175	66	(1942) 98.
3367	3176	66	(1942) 100.
3368	2269	66	(1942) 185.
3369	3177	66	(1942) 132.
3370	3178	66	(1942) 13.
3371	3182	66	(1942) 57.
3372	3183	66	(1942) 100.
3373	128	66	(1942) 54.
3374	3184	66	(1942) 129.
3375	3186	66	(1943) 252.
3376	3187	66	(1943) 157, 158.
3377	2193	66	(1943) 278.
3378	1971	66	(1943) 220.
3379	2282	66	(1943) 220.
3380	2906	66	(1943) 54.
3381	3189	66	(1943) 24.
3382	1435	443	nr. 220.
3383	3192	66	(1944) 71.
3384	3193	66	(1944) 74.
3385	3195	66	(1944) 15.
3386	3196	66	(1944) 16.
3387	3202	66	(1944) 16.
3388	3203	66	(1944) 16.
3389	3204	66	(1944) 16.
3390	3205	66	(1944) 16
3391	3206	66	(1944) 83.
3392	417	66	(1944) 155.
3393	3198	66	(1945-1946) 123.
3394	3199	66	(1945-46) 124.
3395	3200	66	(1945-46) 124.
3396	3201	66	(1945-46) 124.
3397	3207	66	(1945-46) 172.
3398	3208	66	(1945-46) 172.
3399	3209	66	(1945-46) 173.
3400	1503	66	(1945-46) 140.
3401	3210	66	(1945-46) 48.
3402	3211	66	91945-46) 89.
3403	1648	66	(1945-46) 137.
3404	3214	66	(1947) 160, 162.
3405	3215	66	(1947) 160.
3406	3216	66	(1947) 160.
3407	3217	496	nr. 331.
3408	3218	66	(1947) 352.
3409	1023	66	(1947) 168.
3410	3220	66	(1947) 279.
3411	3221	66	(1948) 131.
3412	3222	66	(1948) 131.
3413	197	107	nr. 4342, 10174, 12144, 2398, 868.
3414	3223	107	briefnr. 12359-12361, 12370, 12375, 12379, 12380, 2763.
3415	3227	66	(1948) 183-184.
3416	3228	66	(1948) 143.
3417	3229	66	(1949) 31.
3418	3230	66	(1949) 241.
3419	1730	66	(1949) 413.
3420	1876	66	(1949) 136.
3421	1877	66	(1949) 134.
3422	3232	66	(1949) 136.
3423	3233	66	(1949) 136.
3424	93	66	(1949) 137.
3425	3234	66	(1949) 136.
3426	3235	66	(1949) 136.
3427	2827	66	(1949) 137.
3428	3236	66	(1949) 138.
3429	3237	66	(1949) 138.
3430	169	66	(1949) 176.
3431	3238	66	(1949) 59.
3432	219	66	(1949) 91.
3433	3240	66	(1950) 58.
3434	3241	66	(1950) 54.
3435	2118	66	(1950) 214.
3436	2097	66	(1950) 220.
3437	3242	66	(1950) 224.
3438	3243	66	(1950) 384.
3439	3245	66	(1950) 118.
3440	3246	66	(1950) 154.
3441	3247	66	(1950) 192.
3442	1467	66	(1951) 219, 220.
3443	3251	66	(1951) 142.
3444	3252	496	nr. 418.
3445	3254	66	(1951) 340.
3446	3255	66	(1951) 40.
3447	3257	66	(1952) 128.
3448	1853	66	(1952) 149.
3449	2558	66	(1952) 144.
3450	2104	66	(1952) 282.
3451	3261	66	(1953) 99.
3452	3263	66	(1953) 100.
3453	3264	66	(1953) 292
3454	214	66	(1953) 293.
3455	1095	66	(1953) 296.
3456	3265	66	(1953) 319.
3457	3267	66	(1953) 144.
3458	1850	66	(1954) 209-210.
3459	3268	66	(1954) 91.
3460	2509	66	91954) 112.
3461	1657	66	(1954) 216.
3462	3269	66	(1954) 209.
3463	3270	66	(1955) 207.
3464	2841	66	(1955) 189.
3465	3271	66	(1955) 235.
3466	3272	66	(1955) 8-9.
3467	3273	66	(1956) 140.
3468	3275	66	(1956) 141.
3469	3276	66	(1956) 168.
3470	2110	66	(1956) 229.
3471	3278	66	(1957) 242/243.
3472	3279	66	(1957) 404
3473	921	66	(1957) 408.
3474	3281	66	(1957) 199.
3475	2087	66	(1957) 200.
3476	1920	66	(1957) 234.
3477	3282	66	(1957) 238-240.
3478	1915	66	(1957) 240.
3479	1874	66	(1957) 240.
3480	2086	66	(1957) 244.
3481	904	66	(1957) 348.
3482	3283	66	(1957) 197.
3483	1849	66	(1957) 201.
3484	3284	66	(1957) 201.
3485	3285	66	(1957) 80.
3486	3286	66	(1958) 440.
3487	1483	66	(1958) 394.
3488	3288	66	(1958) 440.
3489	3289	66	(1958) 436.
3490	3290	66	(1959) 210.
3491	1711	66	(1959) 168-171.
3492	3293	398	regest 155.
3493	433	66	(1959) 204.
3494	570	66	(1959) 204.
3495	3295	66	(1959) 206.
3496	3296	66	(1959) 207.
3497	3298	66	(1959) 208.
3498	3300	66	(1959) 207.
3499	3301	66	(1959) 207.
3500	2207	66	(1959) 455, 456.
3501	2171	66	(1959) 459.
3502	2172	66	(1959) 464, 465.
3503	3302	66	(1959) 52.
3504	3304	66	(1959) 210.
3505	3306	66	(1959) 466.
3506	75	66	(1959) 45.
3507	3307	66	(1959) 49.
3508	198	107	7643-7645, 2911, 12058, 2557, 2501, 2668, 2943, 2976, 2984, 4786, 2672, 2582, 6937, 12051, 856, 920.
3509	3309	107	9406.
3510	59	107	10299, 12510, 11156, 9185-9187, 12717-12719, 12364, 8858, 9406, 12485, 9190-9191, 9194, 10203-10204, 10462, 10170, 12715, 9182, 9192, 10171-10172, 2532, 11594, 13008, 9820, 9822, 9870, 10300, 9678, 9680.
3511	2616	107	3235.
3512	3311	107	2559, 3008, 3374, 2687,3399, 4768, 2505, 2555, 12203, 6818, 10989, 10990, 4760, 1970, 2044, 2045.
3513	3312	107	2568, 2947, 2961, 1272, 2991, 4662, 3005, 4766, 9363, 3008, 3374.
3514	3314	107	11456.
3515	3315	107	5851.
3516	3317	107	2405, 12119.
3517	3318	107	2403.
3518	3319	107	2403, 11852.
3519	2628	107	2396, 11740, 2447.
3520	3012	107	10818, 11735.
3521	3324	107	11735, 3434.
3522	3325	107	2406, 11743.
3523	3197	107	2457, 2906, 11874, 10952.
3524	2720	107	10952.
3525	1	8	XLIV, LIV.
3526	3327	107	2393.
3527	3328	107	2413.
3528	3329	107	11737, 9818, 9819.
3529	3178	107	11852.
3530	3330	107	2404, 2646.
3531	3331	107	11870.
3532	3332	107	11870.
3533	3337	107	3231, 2561, 10558, 2756, 11741, 11820, 11814, 2440, 11672, 12273.
3534	3338	107	2561, 2756, 2771, 9473, 11499.
3535	3129	107	10173, 2761, 11063, 10643, 10644.
3536	3340	107	2399, 3474, 2591, 2400, 12051, 4761.
3537	3341	107	2774.
3538	3342	107	2654, 3250.
3539	3343	107	2400, 12051, 5294, 12053, 5324.
3540	3344	107	12044.
3541	2697	107	12044.
3542	78	107	10381, 10382, 10383, 12044, 7812, 11578.
3543	3346	107	12044.
3544	2881	107	2401.
3545	3347	107	2394, 2395.
3546	3348	107	2398.
3547	3349	107	2402.
3548	2846	107	2402
3549	3350	107	11444.
3550	3351	107	2520, 12546, 12552, 827,.
3551	77	107	11578.
3552	3352	107	10381.
3553	3353	107	2408.
3554	3354	107	2408.
3555	3355	107	1874, 11147.
3556	3356	107	1874, 11705, 11147, 11142, 1993, 6203, 9540.
3557	2884	107	1907,922, 834, 733, 11237, 708.
3558	3360	107	10382.
3559	3361	107	11676.
3560	3362	107	11794, 11796.
3561	3363	107	1965,1968, 1969, 11805.
3562	3210	107	11805, 5253, 10803.
3563	3364	107	10803.
3564	3365	107	4761, 5324, 4799, 942.
3565	2605	107	942.
3566	3366	107	11685, 933.
3567	3367	107	11685.
3568	3368	107	933.
3569	912	107	10030, 12399.
3570	2637	107	11686, 1923.
3571	3369	107	11686.
3572	3370	107	11682.
3573	3371	107	11684.
3574	3372	107	11689.
3575	2830	107	11089, 10760.
3576	111	107	11449, 11448, 11581, 10557, 13101, 13099, 13100, 6818, 1828, 11346, 12650, 5218, 12240, 10061, 11161, 12660, 10071, 12242, 7400, 9290, 12128, 10790.
3577	3374	107	6073.
3578	3375	107	2342, 11997, 2072-2074, 2120, 2136, 2137, 6191-6204, 6256, 6085, 7960, 7967, 8959, 1776, 1780, 12071, 9527, 5306, 9093, 7556, 7465, 683, 564, 1769, 555, 12093, 9789, 909, 605, 12095, 550, 13070.
3579	3377	107	11131, 11132.
3580	3378	107	1005.
3581	3379	107	2566, 6818, 11561, 10989, 10990, 10678, 536, 10533, 344, 7602, 10257, 11819, 11573, 11984.
3582	2762	107	947, 1780.
3583	2780	107	947, 693, 695, 938.
3584	3380	107	946.
3585	3381	107	946, 1797.
3586	3013	107	5297, 5303, 2463, 937.
3587	3382	107	13105.
3588	3384	107	673, 827.
3589	3386	107	11827, 11828.
3590	3388	107	10832.
3591	3389	107	9409, 9410, 9411.
3592	3391	107	9409, 9400, 9403.
3593	2787	107	10555.
3594	3394	107	9410.
3595	3396	107	11586, 2391.
3596	3398	107	2905.
3597	3399	107	2386.
3598	3400	107	2386.
3599	3401	107	2388.
3600	3402	107	2388.
3601	3403	107	11846, 12212.
3602	3404	107	11585.
3603	3405	107	11742.
3604	3406	107	11742.
3605	3407	107	11744, 11746.
3606	3408	107	11747.
3607	3409	107	11747.
3608	3410	107	2659.
3609	3412	107	11274.
3610	3413	107	11274.
3611	3419	107	11851, 11852.
3612	3421	107	11851.
3613	1467	8	XLIX, LXIV.
3614	3423	107	11845.
3615	3424	107	11719.
3616	3427	107	11843.
3617	3428	107	11854
3618	3429	107	2485.
3619	3430	107	2407.
3620	3432	107	12211.
3621	3433	107	11745, 11849, 4776.
3622	3434	107	11849, 4776.
3623	3435	107	1.
3624	3438	107	3353.
3625	3440	107	3353.
3626	3441	107	2487, 2450, 2564, 2813, 2585, 2478, 2798, 2814, 2729, 2451.
3627	3444	107	2564, 2798, 2645, 3602, 11039, 11871, 2411.
3628	1724	107	3469, 2385
3629	1728	107	11554, 11925.
3630	3446	107	2564, 2798, 11039.
3631	703	107	2385.
3632	3449	107	2392.
3633	3450	107	12613.
3634	3451	107	2132.
3635	3452	107	4704, 11679.
3636	2793	107	11683.
3637	19	107	7838, 7726.
3638	3455	107	10164.
3639	3456	107	10164,12709, 2449
3640	3457	107	10164.
3641	3459	107	1949, 3398, 6800.
3642	3460	107	9681.
3643	3461	107	12168.
3644	3462	107	11397
3645	2609	107	12168.
3646	3464	107	12828, 3398, 6800, 1905, 10826-10829, 413, 10575, 11299.
3647	3465	107	9551.
3648	3466	107	9551.
3649	3467	107	11680, 413.
3650	960	107	13104, 11568, 12197, 11497, 7835, 7895, 11334.
3651	76	107	13104.
3652	3471	107	11527, 11539
3653	3472	107	11489, 7835, 12850, 10115, 5303, 9788.
3654	183	107	11153, 7153, 10030, 12398.
3655	3473	107	12952, 12953.
3656	2873	107	8848, 8858, 9994.
3657	3476	107	12176, 11497.
3658	2599	107	12709, 13141, 13142, 1840.
3659	3477	107	2458.
3660	3478	107	2483.
3661	3479	107	10558
3662	3480	107	2459.
3663	3481	107	11736.
3664	3482	107	11738.
3665	1496	107	2482.
3666	3483	107	2482.
3667	3216	107	3271, 2415, 2416.
3668	3485	240	42.
3669	3486	107	2469.
3670	3487	107	2469.
3671	3488	107	2471.
3672	3491	107	2415, 2416.
3673	3007	107	11868, 1773, 8972.
3674	2964	107	939, 2461, 5296, 12074.
3675	3492	107	2486.
3676	3493	107	2846.
3677	3494	107	2472.
3678	3495	107	11496, 13006, 2797.
3679	3496	107	2464.
3680	3497	107	2796.
3681	3498	107	2455.
3682	3499	107	1936, 1937.
3683	3500	107	11831.
3684	3502	107	13195.
3685	3503	107	4995, 4996.
3686	3504	107	4762, 4995, 4996.
3687	2677	107	11936.
3688	2828	107	927.
3689	2958	107	945, 820, 5326, 773, 11100, 11130, 704, 9029, 705, 707, 712.
3690	3506	107	12408.
3691	2874	107	2397, 951.
3692	109	116	275.
3693	2669	107	11678.
3694	2617	107	11867, 11794, 9639, 13143
3695	3508	107	11477, 2809, 6909, 9993, 2827, 2788, 11323.
3696	3508	8	XLVIII.
3697	2975	107	927.
3698	3509	107	739.
3699	3510	107	7135, 7142.
3700	2902	107	10204.
3701	2797	107	9339, 2589.
3702	14	107	2442.
3703	3062	107	382, 11814.
3704	3513	107	11814
3705	3514	107	11713, 11717.
3706	3267	107	11687, 9979.
3707	3515	107	11687, 10977, 11825.
3708	3516	107	11825.
3709	3517	107	2412.
3710	3518	107	2412.
3711	2963	107	931, 2531, 9548.
3712	2841	107	9762, 844, 940, 703.
3713	3519	107	840.
3714	3520	107	840.
3715	2883	107	3411, 872, 12203, 5318, 12056, 6457, 864, 12517, 813, 1780, 1795, 722, 10955, 13069, 590, 9742.
3716	3522	107	11672.
3717	1576	107	9576.
3718	1574	107	9576, 1786, 1789, 1796.
3719	923	66	(1942) 17; (1955) 65.
3720	3523	107	9129.
3721	3524	107	6857.
3722	3525	107	2660.
3723	3526	107	11597, 3099.
3724	3527	107	8259.
3725	3528	107	2557, 3370, 4786, 3016.
3726	3529	107	3016, 3381, 2072, 2073, 2137.
3727	3530	107	9371.
3728	3096	107	2496.
3729	2783	107	2496, 12342, 12343, 12318.
3730	2886	107	12318.
3731	3541	107	4516, 2562, 2639, 11324.
3732	3542	107	5969, 5970, 2934.
3733	3543	107	2554, 2581, 2910, 2941, 2621.
3734	3544	107	3283, 2655, 7826, 7827-7832, 4784, 12593, 12229.
3735	3545	107	3266, 2558.
3736	214	107	2756.
3737	227	107	13007, 2743, 2756, 2779, 3606, 2730, 1813, 4566, 5630, 6533, 519, 517, 536, 10257, 10410, 11911, 11912, 10801, 10802, 11977, 12514, 11498, 8652, 7340, 7388, 8799, 5371, 5372, 12938, 12948.
3738	3546	107	5630.
3739	927	107	11477, 6909, 4555, 10410, 11911, 11912, 10802, 9335, 9162, 10839, 11554, 10838, 9166, 9165.
3740	31	107	10474, 10802.
3741	2959	107	2501.
3742	3286	8	XXXIV.
3743	63	107	2053, 6562.
3744	1146	107	9824, 2518,  2417, 11594, 3146, 3611, 4738, 12657, 6818, 10989, 10990, 356, 8864, 12405, 11806, 9481, 10310, 9615.
3745	3551	107	8289.
3746	207	107	9180, 10166, 9149, 10173, 2420.
3747	84	107	10824, 9990, 9751.
3748	3555	238	196.
3749	3556	238	423.
3750	3557	107	1776, 1777.
3751	3558	107	11256, 1798, 1799, 722, 685, 555, 13069, 590.
3752	3559	107	9137, 8849.
3753	2594	107	12273.
3754	3563	107	11921.
3755	3564	107	6140.
3756	3566	107	2454.
3757	9	107	11448.
3758	1469	107	2488.
3759	18	107	2484.
3760	230	107	9991, 9993.
3761	3570	107	11554.
3762	2788	107	11554.
3763	234	107	11554.
3764	3571	107	11554.
3765	3572	107	12900, 12901.
3766	3264	107	10306, 10307.
3767	73	107	13100.
3768	3575	107	12510.
3769	2331	107	12305.
3770	109	150	394.
3771	3578	107	3254, 4660.
3772	3579	107	2502, 3528.
3773	3586	107	2503.
3774	3588	238	95.
3775	3589	107	2505.
3776	3592	107	920.
3777	3495	8	LXIV.
3778	3508	116	280.
3779	928	444	8.
3780	3593	107	8520.
3781	3595	107	2441.
3782	2530	107	9739.
3783	118	107	10557.
3784	3597	107	11334, 7835, 7895.
3785	3599	107	3466.
3786	226	107	9680.
3787	115	107	11448, 11449.
3788	121	107	11448, 11449.
3789	3600	107	6999.
3790	3601	107	12406.
3791	123	66	(1959) 42.
3792	3602	66	(1959) 52.
3793	139	66	(1959) 52
3794	73	66	(1959) 53.
3795	3603	66	(1959) 40.
3796	2000	66	(1960) 445.
3797	3604	66	(1960) 447.
3798	48	66	(1960) 458.
3799	3605	66	(1960) 309.
3800	3606	66	(1960) 159.
3801	11	219	279.
3802	3608	66	(1957) 333-334.
3803	3609	8	LXIV.
3804	3609	66	(1959) 262.
3805	3610	66	(1959) 262.
3806	3611	66	(1947)405.
3807	3612	66	(1947) 179.
3808	3613	66	(1940) 25.
3809	3614	496	nr. 380.
3810	3616	66	(1942) 98.
3811	3523	66	(1935) 254.
3812	3617	66	(1935)153.
3813	3619	66	(1935) 280.
3814	3620	66	(1935) 52.
3815	3621	2	II, 823.
3816	3623	66	(1940) 359.
3817	3624	66	(1940) 351.
3818	3626	66	(1927) 290.
3819	3627	66	(1920) 302.
3820	3628	66	(1922) 56.
3821	32	66	(1924) 243.
3822	3542	66	(1887) 106.
3823	3563	66	(1883) 30.
3824	3632	66	(1905) 191.
3825	3633	66	(1913) 214-215.
3826	3634	226	p. 583.
3827	3635	66	(1913) 215.
3828	3636	66	(1913) 263.
3829	3637	66	(1913) 263.
3830	3638	66	(1915) 137.
3831	3639	66	(1925) 14.
3832	3640	483	ZZ27-1232.
3833	3641	66	(1958) 567.
3834	231	66	(1960) 364.
3835	1620	66	(1960) 169, 458.
3836	371	66	(1960) 169, 458.
3837	3643	66	(1960) 461
3838	3643	8	XLI
3839	1610	66	(1960) 169, 457.
3840	1408	66	(1960) 169, 457.
3841	1047	66	(1960) 458.
3842	3644	66	(1960) 374.
3843	3645	66	(1960) 374.
3844	83	150	384
3845	907	107	7726.
3846	3454	66	(1961) 251
3847	3646	66	(1962) 273.
3848	3647	66	(1962) 42+43.
3849	3649	66	(1962) 27.
3850	3650	66	(1963) 30.
3851	3651	66	(1963) 157.
3852	3652	66	(1963) 157.
3853	3653	66	(1963) 163.
3854	3654	66	(1963) 210, 212, 412.
3855	3655	66	(1922) 131-133.
3856	3656	66	(1922) 131-133.
3857	3657	66	(1963) 164.
3858	3658	66	(1963) 162
3859	50	66	(1963) 163.
3860	3659	66	(1963) 189.
3861	3660	66	(1964) 346.
3862	1099	149	474, 476.
3863	3661	66	(1964) 81, 99.
3864	3662	66	(1964) 356.
3865	3663	66	(1964) 358.
3866	3664	66	(1964) 84.
3867	3665	66	(1964) 84.
3868	2382	66	(1964) 144.
3869	3666	66	(1964) 144.
3870	3667	66	(1964) 143.
3871	624	66	(1964) 87.
3872	1052	66	(1964) 90.
3873	1882	66	(1964) 365.
3874	1925	66	(1964) 365.
3875	3668	66	(1965) 36.
3876	2519	66	(1965) 35-36.
3877	3669	66	(1965) 84-85.
3878	1788	66	(1965) 73.
3879	3671	66	(1965) 89.
3880	3672	66	(1965) 127-128.
3881	3673	66	(1965) 48.
3882	3674	66	(1965) 48.
3883	3676	66	(1965) 41.
3884	730	66	(1965) 127-128.
3885	2454	66	(1965) 15.
3886	3679	66	(1965) 67.
3887	2016	66	(1965) 202.
3888	3680	66	(1965) 14.
3889	3681	66	(1966) 28.
3890	3682	66	(1966) 207.
3891	3684	237	nr. 1321.
3892	3685	66	(1966) 386.
3893	1750	66	(1966) 114.
3894	3687	66	(1966) 134.
3895	2070	66	(1966) 141.
3896	564	220	89.
3897	617	220	25, 28, 29.
3898	2028	220	22.
3899	2027	220	9.
3900	3688	220	114, 125.
3901	3689	220	115, 116.
3902	3690	220	101.
3903	544	220	68.
3904	1887	220	22.
3905	3111	220	6, 7.
3906	1898	220	4, 7.
3907	1897	186	53.
3908	1897	173	56, 59+60, 107-110.
3909	1887	173	69, 70, 113.
3910	3692	173	29+30.
3911	165	221	103.
3912	544	208	17, 20.
3913	3693	208	63.
3914	3689	208	85.
3915	2872	201	4821c
3916	2958	201	4861-4891, 4951-4981.
3917	3694	201	21481-2501.
3918	3695	201	29681, 29691, 29711, 29721
3919	3696	201	27151.
3920	3699	201	36550, 36551.
3921	2964	212	111, 115, 123, 124-127, 128.
3922	2964	180	136, 338.
3923	3007	212	114.
3924	3701	199	32.
3925	3702	162	5550.
3926	2768	162	9340, 9341.
3927	75	222	409.
3928	3703	222	473.
3929	3704	193	309, 323.
3930	183	188	328, 332, 334, 342-345, 354, 356, 361-363, 364-366, 371, 380, 386, 389, 397, 405, 409, 411, 419+420, 421, 424, 428, 432, 436, 440, 449, 453, 458, 462, 463, 467, 477-480, 496, 501, 504, 505-508, 523, 534, 542, 551, 558, 563, 569, 574, 580, 615.
3931	3612	172	119, 137, 138.
3932	1775	223	1.
3933	1898	223	8, 11.
3934	570	223	38.
3935	2631	223	67, 68, 70.
3936	3706	223	64.
3937	3707	223	64.
3938	2910	223	77.
3939	3709	223	108.
3940	3710	223	114.
3941	116	223	87, 94, 96, 97, 99.
3942	2608	223	91.
3943	12	223	86.
3944	11	223	86.
3945	57	223	86.
3946	8	223	86.
3947	2872	223	123, 127, 136.
3948	912	223	92, 94.
3949	183	223	109.
3950	3712	223	124.
3951	925	223	127.
3952	1583	204	11350.
3953	3714	199	32.
3954	2631	224	8.
3955	542	173	160-163.
3956	153	150	385.
3957	2828	172	927.
3958	173	193	84.
3959	543	194	V.
3960	1827	194	V.
3961	2996	192	418-425.
3962	195	192	301-304.
3963	3715	192	452-456.
3964	3716	192	457-464.
3965	3717	192	450.
3966	3718	192	451.
3967	175	194	99, 101, 103.
3968	175	181	1370.
3969	3720	206	46.
3970	3472	193	349.
3971	3723	223	145.
3972	3724	223	135.
3973	2879	204	8650-8660.
3974	2919	184	225.
3975	3725	181	49.
3976	1906	181	305, 399.
3977	3726	184	195.
3978	3726	181	1510.
3979	3727	181	1318.
3980	3728	184	198.
3981	173	181	1317, 1318, 1370, 1409.
3982	3025	205	1667.
3983	3026	205	1667.
3984	3015	205	1667.
3985	2964	205	1667.
3986	2762	205	1667.
3987	2841	205	1667.
3988	2874	205	1667.
3989	3014	205	1667.
3990	2975	205	1667.
3991	3733	205	1667.
3992	3695	205	1667.
3993	2879	205	1667.
3994	3734	205	1667.
3995	3735	205	1667.
3996	3737	193	342, 343, 345.
3997	3737	194	690.
3998	3738	217	p. 36.
3999	2810	194	97.
4000	2919	194	120, 132
4001	3740	193	132, 134.
4002	3714	193	139.
4003	3716	225	674, 679-681, 700, 715, 716, 720, 737, 738.
4004	2224	66	(1966) 342.
4005	2280	66	(1966) 342.
4006	2006	66	(1966) 141.
4007	1893	66	(1966) 136.
4008	1749	66	(1966) 141.
4009	3743	66	(1966) 107.
4010	2232	66	(1966) 341.
4011	3744	66	(1966) 391.
4012	2051	66	(1966) 342.
4013	3745	66	(1966) 346.
4014	3746	66	(1966) 354.
4015	3747	66	(1966) 354.
4016	2320	66	(1966) 398.
4017	3750	66	(1966) 397.
4018	3751	66	(1967) 109.
4019	3752	66	(1967) 111.
4020	3753	66	(1967) 110.
4021	1965	66	(1967) 376.
4022	3754	66	(1968) 99, 103.
4023	3755	66	(1968) 99, 277.
4024	3756	66	(1968) 267.
4025	3507	66	(1968) 345.
4026	3327	66	(1968) 345.
4027	3757	66	(1968) 344, 347.
4028	3758	66	(1968) 344.
4029	26	66	(1968) 344.
4030	3759	66	(1969) 65-66.
4031	3760	66	(1969) 268.
4032	1656	66	(1969) 253.
4033	3761	66	(1969) 313, 318.
4034	3762	66	(1969) 321.
4035	1665	66	(1969) 268.
4036	3314	66	(1969) 351.
4037	3764	66	(1969) 323.
4038	2201	66	(1969) 257.
4039	2200	66	(1969) 256.
4040	3765	66	(1969) 244.
4041	3767	66	(1969) 245.
4042	3768	66	(1969) 262.
4043	3769	66	(1969) 266.
4044	228	66	(1969) 321.
4045	3771	66	(1969) 351.
4046	3404	66	(1971) 318.
4047	3774	66	(1971) 59.
4048	3775	66	(1971) 61.
4049	3776	66	(1971) 58.
4050	3777	66	(1972) 283.
4051	5543	580	p. 495.
4052	613	149	474, 477.
4053	3778	66	(1972) 261, 279.
4054	2028	66	(1972) 276.
4055	3779	66	(1972) 261, 278.
4056	163	66	(1972) 283.
4057	3802	238	33.
4058	1053	66	(1974) 300.
4059	3808	66	(1974) 351.
4060	3809	66	(1974) 357.
4061	2247	66	(1975) 127.
4062	1478	66	(1975) 129.
4063	3810	66	(1975) 131.
4064	1942	66	(1975) 91.
4065	600	66	(1975) 91.
4066	3812	66	(1975) 134.
4067	2315	66	(1975) 99.
4068	3813	66	(1975) 100.
4069	3814	66	(1975) 109.
4070	1916	66	(1975) 128.
4071	3816	66	(1976) 279.
4072	227	66	(1976) 281.
4073	3817	66	(1977) 363.
4074	1595	66	(1977) 363.
4075	229	66	(1977) 361.
4076	3384	66	(1977) 374.
4077	3819	399	I-2, 1163.
4078	3820	66	(1977) 389.
4079	3821	66	(1977) 311.
4080	3822	238	168.
4081	3823	66	(1978) 117.
4082	29	66	(1978) 131.
4083	3824	66	(1978) 365, 367.
4084	3825	66	(1978) 114.
4085	3827	238	16.
4086	3829	66	(1978) 113.
4087	3833	66	(1982) 43, (1983) 5.
4088	3834	66	(1982) 53.
4089	3835	66	(1982) 57.
4090	3836	66	(1982) 57.
4091	3591	66	(1982) 358, 359.
4092	3842	66	(1982) 359.
4093	3849	240	50
4094	41	66	(1983) 217.
4095	546	66	(1983) 213-214.
4096	2273	66	(1983) 220.
4097	3838	66	(1983) 220.
4098	3840	66	(1983) 221.
4099	3851	66	(1983) 349.
4100	3852	66	(1983) 164.
4101	3853	66	(1983) 206.
4102	3854	530	nr. 2517.0
4103	936	66	(1983) 216+217.
4104	3856	227	253.
4105	424	227	873.
4106	616	228	39.
4107	1971	228	8.
4108	3820	228	72.
4109	2069	229	6.
4110	78	229	48.
4111	2672	229	51.
4112	130	230	21.
4113	2672	231	80.
4114	830	229	72.
4115	1772	229	83.
4116	2300	229	97.
4117	91	229	178.
4118	3857	229	78.
4119	639	232	27.
4120	3229	232	37.
4121	616	232	49.
4122	3858	232	15.
4123	1804	232	38.
4124	2406	232	54.
4125	3859	232	51.
4126	2303	232	51.
4127	1417	232	61, 63.
4128	2297	232	54.
4129	614	232	57.
4130	3860	232	68.
4131	3863	181	1530.
4132	3870	420	.
4133	1652	151	II-1, p. 103
4134	2672	233	B41, C2.
4135	3874	233	C35, H20, J6.
4136	2594	233	J9.
4137	3877	233	G20, G22, G26.
4138	3360	233	F20, G6, G11.
4139	2956	233	H13.
4140	3878	233	H10.
4141	3881	233	J6.
4142	107	233	L7, M22.
4143	78	233	K16.
4144	78	234	1/11/'74.
4145	3883	234	1/11/'74.
4146	3360	234	1/11/'74; 17/12/'74.
4147	3884	234	1/11/'74.
4148	3885	234	31/12/'74.
