	IDRegent	IDBron	deel en paginanummer
2631	6128	2	71 (1987) 349.
2632	6129	1	45 (1952) 208.
2633	6131	1	88 (1999) 12.
2634	6131	3	III, 807.
2635	6133	2	43 (1957) 272.
2636	6134	2	27 (1941) 322.
2637	6135	2	14 (1924) 126.
2638	6137	2	18 (1928/1929) 357.
2639	6138	2	43 (1957) 309.
2640	6145	2	67 (1983) 220.
2641	6145	3	IV, 874.
2642	6145	14	549.
2643	6146	2	7 (1916) 279.
2644	6151	2	7 (1916) 280.
2645	6151	3	II, 930.
2646	6153	2	34 (1948) 78.
2647	6154	2	68 (1984) 111.
2648	6156	3	III, 653.
2649	6157	18	5 (1876) 207.
2650	6158	1	8 (1910) 141.
2651	6159	8	93 (1976) 151.
2652	6160	2	4 (1913) 94.
2653	6160	3	IX, 179.
2654	6161	1	86 (1996/1997) 213.
2655	6161	3	III, 650.
2656	6163	1	39 (1941) 435.
2657	6164	2	59 (1973) 145.
2658	6165	2	33 (1947) 147.
2659	6166	2	27 (1941) 321.
2660	6168	1	81 (1990/1991) 135,.
2661	6168	3	IV, 429.
2662	6171	1	39 (1941) 50.
2663	6173	2	32 (1946) 285.
2664	6174	2	27 (1941) 12.
2665	6175	2	13 (1923) 176.
2666	6177	2	3 (1912) 48.
2667	6178	2	8 (1917) 210.
2668	6180	1	80 (1989) 145.
2669	6181	2	7 (1916) 244.
2670	6182	3	III, 119.
2671	6183	1	46 (1953) 71.
2672	6183	14	583.
2673	6185	2	43 (1957) 272.
2674	6185	3	IX, 1055.
2675	6187	3	IV, 627.
2676	6192	3	V, 133.
2677	6194	2	14 (1924) 325.
2678	6195	3	V, 67.
2679	6199	3	VII, 1172.
2680	6201	1	44 (1951) 158.
2681	6203	2	32 (1946) 35.
2682	6204	2	32 (1946) 36.
2683	6209	3	VII, 75.
2684	6215	2	32 (1946) 80.
2685	6217	2	32 (1946) 36.
2686	6218	3	IX, 865.
2687	6220	2	2 (1911) 142.
2688	6220	3	V, 171.
2689	6220	14	533.
2690	6222	2	2 (1911) 70.
2691	6223	8	93 (1976) 176.
2692	6224	8	93 (1976) 140.
2693	6224	14	547.
2694	6225	8	74 (1957) 123.
2695	6225	14	554.
2696	6227	1	86 (1996/1997) 213.
2697	6227	3	III, 654.
2698	6228	1	46 (1953) 73.
2699	6229	2	37 (1951) 250.
2700	6230	1	81 (1990/1991) 90.
2701	6231	2	27 (1941) 17.
2702	6232	2	43 (1957) 32.
2703	6232	3	II, 220.
2704	6233	2	13 (1923) 180.
2705	6234	2	23 (1937) 274.
2706	6238	2	75 (1991) 372.
2707	6239	2	43 (1957) 37.
2708	6239	3	II, 227.
2709	6240	2	3 (1912) 48.
2710	6241	2	73 (1989) 57.
2711	6243	2	38 (1952) 87.
2712	6246	2	14 (1924) 87.
2713	6246	3	I, 787.
2714	6247	2	50 (1964) 311.
2715	6251	2	29 (1943) 90.
2716	6253	3	VII, 165.
2717	6255	2	34 (1948) 78.
2718	6256	2	7 (1916) 349.
2719	6257	2	51 (1965) 301.
2720	6257	3	X, 1113.
2721	6258	1	45 (1952) 355.
2722	6260	2	67 (1983) 220.
2723	6262	2	32 (1946) 80.
2724	6265	2	78 (1994) 395.
2725	6266	1	81 (1990/1991) 90.
2726	6268	2	73 (1989) 338.
2727	6271	1	39 (1941) 50.
2728	6273	2	11 (1920) 41.
2729	6273	3	VIII, 269.
2730	6275	2	37 (1951) 250.
2731	6276	1	86 (1996/1997) 215.
2732	6277	1	86 (1996/1997) 238.
2733	6278	1	81 (1990/1991) 157.
2734	6279	1	79 (1988) 94.
2735	6280	2	7 (1916) 48.
2736	6280	16	126.
2737	6282	1	90 (2002/2003) 181.
2738	6284	13	147.
2739	6285	8	17 (1899) 187.
2740	6285	15	152.
2741	6286	1	81 (1990/1991) 286.
2742	6286	3	VIII, 299.
2743	6286	13	63.
2744	6287	8	75 (1958) 466.
2745	6288	2	51 (1965) 74.
2746	6288	3	VIII, 839.
2747	6289	1	79 (1988) 217.
2748	6289	15	101.
2749	6290	21	43 (1988) 146.
2750	6292	15	204.
2751	6293	6	V, 127.
2752	6296	1	45 (1952) 143.
2753	6296	13	228.
2754	6298	15	173.
2755	6300	1	46 (1953) 99.
2756	6300	2	54 (1968) 307.
2757	6301	1	86 (1996/1997) 160.
2758	6301	3	IV, 812.
2759	6302	1	43 (1950) 224.
2760	6303	1	80 (1989) 246.
2761	6303	3	IX, 82.
2762	6303	15	111.
2763	6304	2	23 (1937) 35.
2764	6304	15	120.
2765	6307	2	25 (1939) 104.
2766	6308	8	68 (1951) 350.
2767	6309	1	45 (1952) 489.
2768	6309	15	242.
2769	6310	1	40 (1942) 528.
2770	6310	15	254.
2771	6311	2	59 (1973) 357.
2772	6312	1	46 (1953) 204.
2773	6312	3	VII, 1297.
2774	6313	2	11 (1920) 287.
2775	6314	1	80 (1989) 97.
2776	6316	2	42 (1956) 101.
2777	6316	3	VIII, 391.
2778	6317	1	87 (1998) 504.
2779	6317	15	186.
2780	6318	2	84 (2002) 7.
2781	6319	2	48 (1962) 166.
2782	6320	1	89 (2000/2001) 342.
2783	6321	1	83 (1993) 185.
2784	6321	3	III, 466.
2785	6322	1	83 (1993) 189.
2786	6322	3	I, 935.
2787	6323	2	46 (1960) 198.
2788	6324	1	84 (1994) 460.
2789	6324	17	286.
2790	6328	1	29 (1931) 376.
2791	6328	3	X, 1097.
2792	6328	15	245.
2793	6329	8	53 (1935) 319.
2794	6329	15	218.
2795	6330	1	85 (1995) 541.
2796	6331	2	51 (1965) 314.
2797	6332	2	12 (1921/1922) 181.
2798	6333	1	91 (2004/2005) 258.
2799	6333	3	IV, 1142.
2800	6333	13	197.
2801	6334	2	59 (1973) 359.
2802	6335	3	IV, 624.
2803	6338	8	80 (1963) 37.
2804	6340	3	IX, 143.
2805	6340	13	62.
2806	6341	1	38 (1940) 199.
2807	6341	3	I, 303.
2808	6341	17	284.
2809	6342	1	80 (1989) 229.
2810	6342	16	134.
2811	6344	1	89 (2000/2001) 60.
2812	6345	1	89 (2000/2001) 340.
2813	6345	3	X, 705.
2814	6345	15	199.
2815	6346	1	45 (1952) 420.
2816	6346	3	II, 1448.
2817	6347	1	46 (1953) 561.
2818	6347	3	III, 11524.
2819	6348	1	87 (1998) 245.
2820	6349	1	44 (1951) 343.
2821	6350	1	79 (1988) 83.
2822	6350	3	IX, 19.
2823	6351	1	44 (1951) 123.
2824	6352	1	83 (1993) 551.
2825	6353	1	81 (1990/1991) 115.
2826	6354	1	46 (1953) 343.
2827	6354	3	IV, 1447.
2828	6355	1	45 (1952) 144.
2829	6355	15	233.
2830	6356	1	46 (1953) 225.
2831	6356	3	IX, 1275.
2832	6357	1	80 (1989) 53.
2833	6358	1	85 (1995) 524.
2834	6358	15	160.
2835	6358	16	191.
2836	6359	1	45 (1952) 13.
2837	6361	1	81 (1990/1991) 176.
2838	6362	16	173.
2839	6364	1	43 (1950) 224.
2840	6366	1	39 (1941) 312.
2841	6366	15	134.
2842	6367	2	44 (1958) 176.
2843	6367	3	I, 1265.
2844	6367	15	182.
2845	6368	2	17 (1927) 99.
2846	6368	16	143.
2847	6369	16	285.
2848	6370	16	232.
2849	6371	16	116.
2850	6372	16	221.
2851	6373	2	44 (1958) 169.
2852	6373	15	184.
2853	6373	16	212.
2854	6374	3	IV, 1117.
2855	6374	15	208.
2856	6374	16	245.
2857	6375	2	36 (1950) 376.
2858	6375	15	260.
2859	6375	16	309.
2860	6376	8	17 (1899) 188.
2861	6376	15	152.
2862	6377	2	30 (1944) 198.
2863	6379	2	83 (2000/2001) 16.
2864	6380	1	83 (1993) 143.
2865	6381	2	50 (1964) 427.
2866	6382	1	45 (1952) 345.
2867	6383	3	III, 1362.
2868	6383	8	43 (1925) 379.
2869	6385	15	109.
2870	6387	24	4 (1887) 69.
2871	6388	24	4 (1887) 69.
2872	6389	2	20 (1931/1932) 141.
2873	6390	1	85 (1995) 207.
2874	6390	3	VII, 594.
2875	6391	1	45 (1952) 337.
2876	6391	3	IX, 1114.
2877	6391	15	235.
2878	6392	15	180.
2879	6393	2	48 (1962) 198.
2880	6393	8	3 (1885) 49.
2881	6393	15	232.
2882	6394	2	66 (1982) 163.
2883	6394	3	VIII, 874.
2884	6396	2	2 (1911) 97.
2885	6397	1	88 (1999) 284.
2886	6397	3	VIII, 1149.
2887	6398	2	67 (1983) 389.
2888	6399	1	87 (1998) 368.
2889	6399	3	V, 818.
2890	6401	2	32 (1946) 278.
2891	6403	1	79 (1988) 597.
2892	6403	3	VIII, 130.
2893	6404	15	215.
2894	6405	3	IX, 1258.
2895	6405	15	252.
2896	6406	2	58 (1972) 248.
2897	6406	13	232.
2898	6407	1	90 (2002/2003) 130.
2899	6407	3	II, 1133.
2900	6408	3	I, 1137.
2901	6409	2	1 (1910) 361.
2902	6409	3	II, 1178.
2903	6410	2	41 (1955) 24.
2904	6410	3	II, 175.
2905	6411	2	85 (2003/2004) 10.
2906	6412	2	2 (1911) 512.
2907	6413	30	159.
2908	6416	2	8 (1917) 232.
2909	6417	3	VIII, 845.
2910	6417	13	122.
2911	6418	2	5 (1914) 251.
2912	6420	2	63 (1977) 230.
2913	6421	1	85 (1995) 42.
2914	6421	3	IX, 353.
2915	6421	13	108.
2916	6423	1	90 (2002/2003) 207.
2917	6423	3	X, 766.
2918	6424	17	289.
2919	6425	2	21 (1933/1934) 128.
2920	6426	15	221.
2921	6427	21	38 (1983) 128.
2922	6431	2	19 (1930) 222.
2923	6432	15	198.
2924	6433	2	71 (1987) 101.
2925	6433	15	127.
2926	6434	2	3 (1912) 425.
2927	6434	15	254.
2928	6435	15	139.
2929	6436	15	159.
2930	6437	15	138.
2931	6438	8	90 (1973) 88.
2932	6438	15	220.
2933	6439	8	55 (1937) 54.
2934	6439	15	187.
2935	6440	15	110.
2936	6441	2	13 (1923) 416.
2937	6441	15	138.
2938	6442	15	161.
2939	6443	15	170.
2940	6444	15	106.
2941	6445	2	76 (1992) 366.
2942	6445	15	179.
2943	6446	2	17 (1927) 340.
2944	6446	3	IX, 1096.
2945	6446	15	233.
2946	6447	2	76 (1992) 385.
2947	6447	15	247.
2948	6448	15	213.
2949	6449	3	II, 1084.
2950	6449	15	201.
2951	6450	3	IX, 407.
2952	6450	8	56 (1938) 275.
2953	6450	15	154.
2954	6451	15	268.
2955	6452	15	243.
2956	6453	2	8 (1917) 245.
2957	6453	15	187.
2958	6454	15	118.
2959	6455	2	53 (1967) 336.
2960	6455	3	II, 688.
2961	6455	15	172.
2962	6456	15	175.
2963	6457	2	19 (1930) 162.
2964	6457	15	196.
2965	6458	15	210.
2966	6458	18	23 (1974) 188.
2967	6458	28	4 (1891) 225.
2968	6459	1	84 (1994) 207.
2969	6459	15	147.
2970	6459	16	177.
2971	6460	2	1 (1910) 201.
2972	6460	15	154.
2973	6461	15	218.
2974	6462	15	99.
2975	6462	16	116.
2976	6462	18	3 (1874) 183.
2977	6463	2	7 (1916) 16.
2978	6463	3	IV, 42.
2979	6463	15	97.
2980	6463	16	112.
2981	6464	2	80 (1997) 64.
2982	6464	15	124.
2983	6464	16	147.
2984	6465	2	45 (1959) 166.
2985	6465	15	131.
2986	6466	2	17 (1927) 101.
2987	6466	15	120.
2988	6466	16	143.
2989	6467	2	65 (1980/1981) 95.
2990	6467	15	131.
2991	6467	16	156.
2992	6468	2	5 (194) 283.
2993	6468	15	186.
2994	6468	16	216.
2995	6469	1	85 (1995) 434.
2996	6469	15	154.
2997	6470	2	72 (1988) 177.
2998	6470	15	125.
2999	6471	2	41 (1955) 48.
3000	6471	15	110.
3001	6472	15	200.
3002	6473	15	217.
3003	6473	29	24 (1970) 284.
3004	6474	15	225.
3005	6475	2	40 (1954) 212.
3006	6475	15	176.
3007	6476	1	90 (2002/2003) 232.
3008	6476	15	206.
3009	6477	2	80 (1997) 27.
3010	6477	15	124.
3011	6478	2	13 (1923) 303.
3012	6478	15	215.
3013	6479	8	53 (1935) 218.
3014	6479	15	231.
3015	6480	2	40 (1954) 223.
3016	6480	15	176.
3017	6481	2	75 (1991) 263.
3018	6481	15	139.
3019	6482	15	200.
3020	6483	15	156.
3021	6484	15	151.
3022	6485	2	19 (1930) 228.
3023	6485	15	229.
3024	6486	15	125.
3025	6487	15	112.
3026	6488	2	31 (1945) 342.
3027	6488	15	170.
3028	6489	15	224.
3029	6490	2	65 (1980/1981) 316.
3030	6490	15	180.
3031	6491	15	129.
3032	6492	2	49 (1963) 40.
3033	6492	15	98.
3034	6493	2	27 (1941) 30.
3035	6493	15	106.
3036	6494	2	41 (1955) 49.
3037	6494	15	112.
3038	6495	10	12 (1908) 61.
3039	6495	15	210.
3040	6496	2	40 (1954) 218.
3041	6496	3	III, 715.
3042	6496	15	177.
3043	6497	2	30 (1944) 28.
3044	6497	15	122.
3045	6498	2	36 (1950) 123.
3046	6498	3	I, 733.
3047	6498	15	128.
3048	6499	2	45 (1959) 155.
3049	6499	15	131.
3050	6500	2	45 (1959) 179.
3051	6500	15	143.
3052	6501	1	85 (1995) 220.
3053	6501	3	VII, 605.
3054	6501	15	153.
3055	6502	2	17 (1927) 209.
3056	6502	3	VIII, 882.
3057	6502	15	159.
3058	6502	16	188.
3059	6503	1	86 (1996/1997) 8.
3060	6503	15	160.
3061	6503	16	191.
3062	6504	2	1 (1910) 242.
3063	6504	7	III, 342.
3064	6504	15	173.
3065	6504	16	205.
3066	6505	2	6 (1915) 315.
3067	6505	15	204.
3068	6505	16	241.
3069	6506	2	84 (2002) 261.
3070	6506	15	207.
3071	6507	15	243.
3072	6508	1	43 (1950) 393.
3073	6508	15	216.
3074	6508	16	255.
3075	6509	1	41 (1943/1948) 438.
3076	6509	10	3 (1899) 263.
3077	6509	15	249.
3078	6510	1	79 (1988) 502.
3079	6510	15	104.
3080	6511	2	80 (1997) 151.
3081	6511	15	163.
3082	6512	3	VI, 1216.
3083	6512	15	219.
3084	6513	2	53 (1967) 290.
3085	6513	3	IX, 1225.
3086	6513	15	249.
3087	6513	16	295.
3088	6514	1	79 (1988) 570.
3089	6514	15	104.
3090	6514	16	125.
3091	6515	3	IV, 324.
3092	6515	15	115.
3093	6516	1	81 (1990/1991) 363.
3094	6516	15	125.
3095	6517	2	44 (1958) 171.
3096	6517	15	183.
3097	6518	8	81 (1964) 49.
3098	6518	15	192.
3099	6519	2	39 (1953) 272.
3100	6519	15	228.
3101	6519	16	272.
3102	6520	2	6 (1915) 397.
3103	6520	15	262.
3104	6520	16	312.
3105	6521	1	79 (1988) 459.
3106	6521	3	V, 33.
3107	6521	15	103.
3108	6521	16	120.
3109	6522	2	72 (1988) 149.
3110	6522	15	109.
3111	6523	15	117.
3112	6523	16	140.
3113	6524	1	87 (1998) 378.
3114	6524	15	185.
3115	6524	16	275.
3116	6525	2	44 (1958) 233.
3117	6525	15	192.
3118	6525	16	224.
3119	6526	1	44 (1951) 320.
3120	6526	3	IV, 1244.
3121	6526	15	225.
3122	6527	2	14 (1924) 105.
3123	6527	15	140.
3124	6528	2	9 (1918) 345.
3125	6528	15	219.
3126	6528	16	257.
3127	6529	2	45 (1959) 191.
3128	6529	15	150.
3129	6529	16	181.
3130	6530	1	38 (1940) 52.
3131	6530	2	44 (1958) 233.
3132	6530	15	133.
3133	6531	3	VI, 1233.
3134	6531	15	223.
3135	6532	2	34 (1948) 306.
3136	6532	15	233.
3137	6533	15	213.
3138	6534	2	65 (1980/1981) 12.
3139	6534	15	100.
3140	6535	15	262.
3141	6536	2	55 (1969) 193.
3142	6536	15	189.
3143	6537	15	246.
3144	6538	15	116.
3145	6539	3	IV, 814.
3146	6539	15	165.
3147	6540	15	160.
3148	6541	1	45 (1952) 338.
3149	6541	3	IX, 1111.
3150	6541	15	236.
3151	6542	2	27 (1941) 374.
3152	6542	3	IX, 1255.
3153	6542	15	250.
3154	6543	1	44 (1951) 11.
3155	6543	3	IX, 926.
3156	6543	15	217.
3157	6544	2	50 (1964) 130.
3158	6544	7	V, 130.
3159	6544	15	137.
3160	6544	16	164.
3161	6545	2	54 (1968) 308.
3162	6545	15	247.
3163	6546	2	44 (1958) 352.
3164	6546	15	258.
3165	6546	16	306.
3166	6547	15	230.
3167	6548	2	7 (1916) 84.
3168	6548	15	119.
3169	6549	3	II, 1326.
3170	6549	8	89 (1972) 288.
3171	6549	15	226.
3172	6550	15	159.
3173	6551	15	221.
3174	6552	15	151.
3175	6553	15	99.
3176	6554	15	105.
3177	6555	15	146.
3178	6556	2	70 (1986) 157.
3179	6556	15	179.
3180	6557	1	43 (1950) 332.
3181	6557	3	IX, 871.
3182	6558	2	41 (1955) 157.
3183	6558	15	222.
3184	6559	1	85 (1995) 335.
3185	6559	3	X, 378.
3186	6560	1	88 (1999) 406.
3187	6561	2	51 (1965) 177.
3188	6564	2	8 (1917) 241.
3189	6565	2	2 (1911) 323.
3190	6566	2	4 (1913) 17.
3191	6568	2	39 (1953) 255.
3192	6571	1	79 (1988) 415.
3193	6571	3	IV, 107.
3194	6572	6	VI, 380.
3195	6573	2	67 (1983) 389.
3196	6574	3	II, 306.
3197	6575	2	9 (1918) 101.
3198	6576	2	5 (1914) 336.
3199	6576	3	X, 791.
3200	6577	2	53 (1967) 318.
3201	6577	3	III, 1334.
3202	6578	2	16 (1926) 380.
3203	6579	2	15 (1925) 48.
3204	6580	2	67 (1983) 317.
3205	6581	2	16 (1926) 181.
3206	6581	3	I, 1137.
3207	6583	1	90 (2002/2003) 131.
3208	6583	3	II, 1129.
3209	6584	2	34 (1948) 335.
3210	6584	3	II, 1479.
3211	6585	2	41 (1955) 25.
3212	6586	2	37 (1951) 314.
3213	6588	1	86 (1996/1997) 220.
3214	6588	3	IV, 816.
3215	6589	1	43 (1950) 423.
3216	6591	2	45 (1959) 60.
3217	6592	1	43 (1950) 239.
3218	6592	3	III, 1070.
3219	6593	2	84 (2002) 10.
3220	6594	2	36 (1950) 381.
3221	6597	2	75 (1991) 209.
3222	6598	2	31 (1945) 173.
3223	6600	2	28 (1942) 60.
3224	6601	2	28 (1942) 61.
3225	6604	2	51 (1965) 333.
3226	6605	2	29 (1943) 268.
3227	6606	2	23 (1937) 278.
3228	6608	2	9 (1918) 24.
3229	6609	2	33 (1947) 149.
3230	6609	3	III, 418.
3231	6611	2	48 (1962) 167.
3232	6612	2	16 (1926) 10.
3233	6613	2	12 (1921/1922) 185.
3234	6620	2	32 (1946) 264.
3235	6621	8	75 (1958) 467.
3236	6622	2	56 (1970) 74.
3237	6623	2	51 (1965) 177.
3238	6623	3	X, 841.
3239	6625	2	68 (1984) 171.
3240	6625	3	IX, 668.
3241	6628	2	25 (1939) 328.
3242	6629	2	18 (1928/1929) 51.
3243	6633	2	62 (1976) 364.
3244	6635	2	40 (1954) 23.
3245	6636	2	78 (1994) 265.
3246	6637	2	53 (1967) 304.
3247	6637	3	IX, 1223.
3248	6638	2	75 (1991) 62.
3249	6639	2	4 (1913) 48.
3250	6640	11	8 (1913) 431.
3251	6640	21	38 (1983) 130.
3252	6641	2	34 (1948) 229.
3253	6642	3	I, 1192.
3254	6643	2	10 (1919) 348.
3255	6644	2	14 (1924) 241.
3256	6647	2	51 (1965) 313.
3257	6648	2	67 (1983) 334.
3258	6649	2	53 (1967) 276.
3259	6649	3	III, 1334.
3260	6650	1	83 (1993) 170.
3261	6651	2	15 (1925) 48.
3262	6651	3	VIII, 127.
3263	6652	2	15 (1925) 45.
3264	6654	1	81 (1990/1991) 187.
3265	6655	2	15 (1925) 281 en 80 (1997) 151.
3266	6657	2	55 (1969) 275.
3267	6658	2	7 (1916) 40.
3268	6659	2	30 (1944) 330.
3269	6660	2	24 (1938) 347.
3270	6661	2	33 (1947) 303.
3271	6662	2	21 (1933/1934) 130.
3272	6662	3	II, 599.
3273	6664	2	31 (1945) 10.
3274	6665	2	78 (1994) 407.
3275	6666	2	78 (1994) 259.
3276	6666	3	II, 738.
3277	6667	2	40 (1954) 234.
3278	6669	2	21 (1933/1934) 392.
3279	6670	2	49 (1963) 38.
3280	6670	3	X, 25.
3281	6672	1	43 (1950) 200.
3282	6674	3	I, 758.
3283	6675	2	51 (1965) 178.
3284	6676	2	50 (1964) 291.
3285	6677	1	83 (1993) 298.
3286	6679	1	86 (1996/1997) 161.
3287	6679	3	IV, 812.
3288	6682	2	8 (1917) 91.
3289	6683	2	36 (1950) 267.
3290	6685	2	21 (1933/1934) 440.
3291	6685	3	IV, 1376.
3292	6686	2	31 (1945) 10.
3293	6686	3	IV, 146.
3294	6687	2	76 (1992) 58.
3295	6688	2	75 (1991) 83.
3296	6689	2	25 (1939) 53.
3297	6689	3	II, 314.
3298	6690	1	80 (1989) 629.
3299	6690	3	IV, 376.
3300	6691	1	86 (1996/1997) 221.
3301	6692	1	80 (1989) 518.
3302	6693	2	3 (1912) 358.
3303	6694	2	10 (1919) 167.
3304	6696	3	II, 1317.
3305	6696	10	16/17 (1913) 443.
3306	6697	2	66 (1982) 176.
3307	6701	7	1, 452.
3308	6702	2	66 (1982) 166.
3309	6702	3	I, 1170.
3310	6703	2	1 (1910) 361.
3311	6704	2	3 (1912) 198.
3312	6705	2	16 (1926) 271.
3313	6706	2	47 (1961) 321.
3314	6707	2	27 (1941) 130.
3315	6708	2	9 (1918) 125.
3316	6709	1	79 (1988) 129.
3317	6709	3	I, 186.
3318	6710	1	44 (1951) 78.
3319	6711	2	20 (1931/1932) 169.
3320	6711	3	X, 691.
3321	6714	1	43 (1950) 369.
3322	6715	2	49 (1963) 142.
3323	6716	2	60 (1974) 12.
3324	6716	3	X, 10.
3325	6717	1	44 (1951) 219.
3326	6717	3	VII, 1126.
3327	6718	14	206.
3328	6719	2	41 (1955) 329.
3329	6720	1	79 (1988) 541.
3330	6720	3	VIII, 94.
3331	6720	13	35.
3332	6720	14	171.
3333	6722	8	71 (1954) 117.
3334	6724	2	77 (1993) 82.
3335	6724	3	IX, 57.
3336	6725	2	37 (1951) 398.
3337	6727	1	45 (1952) 256.
3338	6728	2	49 (1963) 141.
3339	6728	3	VIII, 552.
3340	6733	1	82 (1992) 297.
3341	6734	2	25 (1939) 251.
3342	6735	2	31 (1945) 372.
3343	6736	1	81 (1990/1991) 45.
3344	6737	2	22 (1935/1936) 11.
3345	6737	3	IV, 85.
3346	6738	6	XI, 32.
3347	6739	3	II, 433.
3348	6739	13	79.
3349	6739	14	180.
3350	6740	1	79 (1988) 549.
3351	6740	3	VIII, 103.
3352	6741	1	44 (1951) 207.
3353	6742	14	197.
3354	6746	14	189.
3355	6749	2	7 (1916) 189.
3356	6749	3	VIII, 659.
3357	6752	1	82 (1992) 299.
3358	6756	1	46 (1953) 24.
3359	6756	3	IX, 1162.
3360	6757	2	27 (1941) 313.
3361	6758	2	37 (1951) 399.
3362	6758	3	IX, 1307.
3363	6759	3	X, 401.
3364	6761	2	24 (1938) 330.
3365	6762	2	77 (1993) 234.
3366	6762	3	III, 397.
3367	6764	1	80 (1989) 574.
3368	6764	3	VII, 248.
3369	6765	1	45 (1952) 419.
3370	6766	2	12 (1921/1922) 60.
3371	6766	3	X, 83.
3372	6767	1	43 (1950) 238.
3373	6767	3	III, 1065.
3374	6768	1	43 (1950) 245.
3375	6769	1	86 (1996/1997) 308.
3376	6769	3	VIII, 959.
3377	6771	1	44 (1951) 208.
3378	6772	14	232.
3379	6773	1	46 (1953) 395.
3380	6773	3	X, 1231.
3381	6774	1	80 (1989) 572.
3382	6777	2	17 (1927) 333.
3383	6778	1	87 (1998) 630.
3384	6778	3	VII, 801.
3385	6780	3	IV, 463.
3386	6781	1	82 (1992) 298.
3387	6783	1	83 (1993) 552.
3388	6784	1	83 (1993) 547.
3389	6786	3	X, 1061.
3390	6787	10	I (1897) 163.
3391	6788	1	87 (1998) 631.
3392	6788	3	VII, 803.
3393	6789	1	85 (1995) 120.
3394	6789	3	VI, 774.
3395	6789	32	286.
3396	6790	21	48 (1993) 155.
3397	6793	2	27 (1941) 296.
3398	6794	1	82 (1992) 298.
3399	6795	1	84 (1994) 174.
3400	6795	3	VIII, 689.
3401	6796	2	27 (1941) 298.
3402	6796	10	11 (1907) 392.
3403	6797	1	84 (1994) 174.
3404	6797	3	VIII, 693.
3405	6799	1	44 (1951) 413.
3406	6799	3	IV, 1253.
3407	6800	2	27 (1941) 299.
3408	6802	1	87 (1998) 542.
3409	6802	3	VIII, 1083.
3410	6805	1	46 (1953) 25.
3411	6806	3	VI, 786.
3412	6807	2	77 (1993) 184.
3413	6807	3	IX, 143.
3414	6811	2	54 (1968) 211.
3415	6813	1	43 (1950) 242.
3416	6813	3	X, 802.
3417	6817	1	44 (1951) 415.
3418	6818	1	84 (1994) 372.
3419	6819	1	42 (1949) 479.
3420	6820	1	45 (1952) 237.
3421	6820	3	X, 1008.
3422	6821	1	87 (1998) 333.
3423	6821	3	VII, 758.
3424	6822	1	84 (1994) 183.
3425	6822	3	X, 331.
3426	6823	1	43 (1950) 241.
3427	6824	1	82 (1992) 256.
3428	6824	3	VIII, 473.
3429	6825	1	87 (1998) 543.
3430	6825	3	IX, 633.
3431	6826	1	44 (1951) 415.
3432	6827	1	45 (1952) 261.
3433	6828	1	44 (1951) 476.
3434	6828	3	X, 956.
3435	6829	1	44 (1951) 478.
3436	6830	1	79 (1988) 550.
3437	6831	1	46 (1953) 397.
3438	6831	3	X, 1231.
3439	6833	2	77 (1993) 384.
3440	6835	2	77 (1993) 444.
3441	6835	3	X, 933.
3442	6842	3	X, 325.
3443	6843	2	21 (1933/1934) 67.
3444	6843	3	X, 235.
3445	6845	2	70 (1986) 265.
3446	6846	2	45 (1959) 191.
3447	6849	2	17 (1927) 319.
3448	6849	3	III, 1216.
3449	6853	2	3 (1912) 124.
3450	6854	8	59 (1941) 50.
3451	6856	2	57 (1971) 17.
3452	6857	21	48 (1993) 155.
3453	6859	2	13 (1923) 366.
3454	6859	3	III, 1184.
3455	6862	2	60 (1974) 24.
3456	6862	3	X, 9.
3457	6866	3	IX, 111.
3458	6867	2	60 (1974) 26.
3459	6868	2	77 (1993) 205.
3460	6869	2	25 (1939) 27.
3461	6870	2	77 (1993) 205.
3462	6870	3	X. 171.
3463	6872	2	77 (1993) 216.
3464	6873	1	79 (1988) 541.
3465	6873	3	VIII, 103.
3466	6874	3	X, 1060.
3467	6877	3	X, 1060.
3468	6878	2	17 (1927) 209.
3469	6879	2	77 (1993) 85.
3470	6879	3	X, 53.
3471	6880	1	82 (1992) 299.
3472	6881	2	7 (1916) 189.
3473	6881	3	VIII, 660.
3474	6882	3	IX, 515.
3475	6883	2	25 (1939) 45.
3476	6885	1	44 (1951) 79.
3477	6886	2	77 (1993) 302.
3478	6886	3	X, 353.
3479	6889	2	77 (1993) 488.
3480	6891	3	III, 1273.
3481	6894	2	71 (1987) 213.
3482	6894	3	X, 323.
3483	6896	3	X, 487.
3484	6897	1	79 (1988) 549.
3485	6898	3	X, 1061.
3486	6899	2	60 (1974) 29.
3487	6899	3	X, 12.
3488	6901	2	7 (1916) 190.
3489	6901	3	VIII, 660.
3490	6908	1	84 (1994) 372.
3491	6909	1	79 (1988) 543.
3492	6909	3	VIII, 104.
3493	6910	2	79 (1995/1996) 289.
3494	6912	2	42 (1956) 143.
3495	6913	1	79 (1988) 543.
3496	6913	3	III, 115.
3497	6914	3	III, 123.
3498	6915	8	59 (1941) 50.
3499	6917	10	20 (1917) 198.
3500	6918	8	41 (1959) 54.
3501	6919	2	77 (1993) 16.
3502	6921	2	77 (1993) 299.
3503	6927	3	IX, 96.
3504	6928	21	48 (1993) 155.
3505	6932	1	86 (1996/1997) 305.
3506	6933	2	22 (1935/1936) 11.
3507	6935	3	IX, 619.
3508	6936	2	15 (1925) 293.
3509	6938	3	IX, 521.
3510	6941	2	45 (1959) 198.
3511	6944	2	60 (1974) 25.
