	IDRegent	Geslachtsnaam	Tussenvoegsel	IDAdellijkeTitel	IDAcademischeTitel	Voornaam	Adel	Adelspredikaat	Heerlijkheid	Heerlijkheid2	Geboortejaar	OnbepaaldGeboortedatum	Overlijdensjaar	OnbepaaldOverlijdensdatum	Opmerkingen	Periode	Eindcontrole
1680	1771	Bredenoordt		1.0	1.0	Gerrit Jacobs	0				1734.0	0	1810.0	0		2	1
1681	1772	Brink	ten	1.0	1.0	Wenceslaus (Wessel)	0				1763.0	0	1802.0	0		2	1
1682	1773	Bronkhorst	van	1.0	1.0	Evert Jacob	0				1760.0	0	1843.0	0		2	1
1683	1774	Brouwer		1.0	1.0	Hendrik	0				1739.0	0	1806.0	0		2	1
1684	1775	Brummelen	van	1.0	1.0	Pieter Nicolaas	0				1773.0	0	1820.0	0		2	1
1685	1776	Dijk	van	1.0	1.0	Hendrik	0				1749.0	0	1838.0	0		2	1
1686	1777	Docter		1.0	5.0	Johannes	0				1755.0	0	1818.0	0		2	1
1687	1778	Drost		1.0	1.0	Lubbertus Willems	0				1759.0	0	1811.0	0		2	1
1688	1779	Engelenburg	van	1.0	1.0	Jan	0				1745.0	0	0.0	0	PersoonsgegevensL datum overlijden onbekend.	2	1
1689	1780	Exalto D' Almaras		1.0	1.0	Caspar Antoni Lucas	0				1764.0	0	1823.0	0		2	1
1690	1782	Gerritsen		1.0	1.0	Gerrit	0				1748.0	1	1831.0	0		2	1
1691	1783	Noord	van de	1.0	1.0	Hendrik Geurtsz.	0				1737.0	0	1817.0	0		2	1
1692	1784	Hagedoorn		1.0	1.0	Hermannus Gijsbertsz.	0				1751.0	0	0.0	0	Persoonsgegevens: datum overlijden onbekend.	2	1
1693	1785	Groeneveld		1.0	1.0	Cornelis	0				1739.0	0	1825.0	0		2	1
1694	1786	Harmsen		1.0	1.0	Wouter	0					0	1801.0	0		2	1
1695	1787	Harselaar	van	1.0	1.0	Willem	0				1737.0	0	1825.0	0		2	1
1696	1788	Heijdendaal		1.0	3.0	Johannes Bernardus	0					0	1799.0	0		2	1
1697	1789	Heijmens		1.0	1.0	Hendrik	0				1763.0	0	1832.0	0		2	1
1698	1790	Hen	de	1.0	1.0	Jacob	0				1758.0	0	1831.0	0		2	1
1699	1791	Hendriksz.		1.0	1.0	Goossen	0				1750.0	0	1806.0	0		2	1
1700	1792	Heshusius		1.0	1.0	Samuel	0				1731.0	0	1809.0	0		2	1
1701	1793	Hessels		1.0	1.0	Jan	0				1729.0	0	1801.0	0		2	1
1702	1794	Heyblom		1.0	4.0	Pieter Johannes	0				1759.0	0	1830.0	0		2	1
1703	1795	Homoet		1.0	1.0	Jan	0				1746.0	0	1834.0	0		2	1
1704	1796	Hoeven	ter	1.0	1.0	Theodorus Roelandus	0				1759.0	0	1839.0	0		2	1
1705	1797	Hoogland		1.0	1.0	Dirk	0				1758.0	0	1827.0	0		2	1
1706	1798	Horsseling		1.0	1.0	Dirk	0				1760.0	0	1800.0	0		2	1
1707	1799	Spronck		1.0	1.0	Willem Jansen	0				1763.0	0	1832.0	0		2	1
1708	1800	Wilde	de	1.0	1.0	Hendrik Jansen	0				1739.0	0	1810.0	0		2	1
1709	1801	Sloten	van	1.0	1.0	Lammert Jochems	0				1745.0	0		0		2	1
1710	1802	Kalcker	van	1.0	1.0	Joachim	0				1757.0	0	1823.0	0		2	1
1711	1803	Kapel		1.0	1.0	Jacob	0					0	1796.0	0		2	1
1712	1804	Keijser		1.0	1.0	Hendrik	0				1740.0	0	1799.0	0	Persoonsgegevens: geboortejaar onbekend.	2	1
1713	1805	Kesteren	van	1.0	1.0	Abraham	0				1749.0	0	1821.0	0		2	1
1714	1806	Knipscheer		1.0	1.0	Christiaan	0				1768.0	0	1812.0	0		2	1
1715	1807	Koekoek		1.0	1.0	Lambertus Teunis	0				1757.0	0	1814.0	0		2	1
1716	1808	Coops		1.0	1.0	Steven	0				1748.0	0	1805.0	0		2	1
1717	1809	Kroesen		1.0	1.0	Johannes	0				1768.0	0	1854.0	0		2	1
1718	1810	Kromhout		1.0	1.0	Christiaan	0					0	1802.0	0		2	1
1719	1811	Laar	van	1.0	1.0	Lubbertus	0				1732.0	0	1803.0	0		2	1
1720	1812	Leydeckers		1.0	1.0	Gerrit	0					0		0		2	1
1721	1813	Maaten	van der	1.0	1.0	Egbert Jacobsz.	0				1748.0	0	1828.0	0		2	1
1722	1814	Mouw		1.0	1.0	Jan Beertsen	0				1751.0	0	1828.0	0		2	1
1723	1815	Mulder		1.0	1.0	Hendrik	0				1751.0	0	1830.0	0		2	1
1724	1816	Muller		1.0	1.0	Aalt	0				1764.0	0		0		2	1
1725	1817	Nies		1.0	4.0	Adam Caspar Willem	0				1747.0	0	1820.0	0		2	1
1726	1818	Nijenhuis		1.0	1.0	Arent	0					0	1805.0	0		2	1
1727	1819	Ommeren	van	1.0	4.0	Martinus Adrianus	0				1765.0	0	1831.0	0		2	1
1728	1820	Oorspronck	van	1.0	1.0	Jacob	0				1745.0	0	1817.0	0		2	1
1729	1821	Overbosch		1.0	1.0	Aart	0				1746.0	0	1829.0	0		2	1
1730	1822	Pannekoek		1.0	1.0	Nicolaas	0				1759.0	0	1829.0	0		2	1
1731	1823	Prins		1.0	1.0	Theodorus	0				1750.0	0	1829.0	0		2	1
1732	1824	Vos		1.0	1.0	Willem Reijers	0				1739.0	0	1821.0	0		2	1
1733	1825	Rijn	van	1.0	1.0	Willem Gerrit	0				1751.0	0	1822.0	0		2	1
1734	1826	Rooseboom		1.0	1.0	Gerrit Beertsen	0				1732.0	0	1819.0	0		2	1
1735	1828	Barneveld		1.0	1.0	Wouter	0				1747.0	0	1843.0	0		2	1
1736	1829	Rooseboom		1.0	1.0	Jacob Beertsen	0				1748.0	0	1830.0	0		2	1
1737	1830	Bentum	van	1.0	1.0	Willem Jansen	0				1770.0	0	1843.0	0		2	1
1738	1831	Ruuck	de	1.0	3.0	Otto	0				1755.0	0	1825.0	0		2	1
1739	1832	Scholten		1.0	1.0	Johannis	0				1745.0	0	1804.0	1		2	1
1740	1833	Schouten		1.0	1.0	Philip	0				1742.0	0	1811.0	0		2	1
1741	1834	Schut		1.0	1.0	Paulus	0				1734.0	0	1821.0	0		2	1
1742	1835	Sijmons		1.0	1.0	Jan	0				1752.0	0	1805.0	0		2	1
1743	1836	Slock		1.0	1.0	Cornelis	0				1747.0	0	1820.0	0		2	1
1744	1837	Staveren	van	1.0	1.0	Thomas	0				1732.0	0	1805.0	0		2	1
1745	1838	Steenler	van	1.0	1.0	Hendrik	0				1749.0	0	1822.0	0		2	1
1746	1839	Suurmond		1.0	1.0	Hermannus Casijn	0				1741.0	0		0		2	1
1747	1840	Umbgrove		1.0	4.0	Gerhard	0				1754.0	0	1820.0	0		2	1
1748	1841	Vermeer		1.0	1.0	Evert	0				1739.0	0	1823.0	0		2	1
1749	1842	Vlierden	van	1.0	4.0	François Augustus	0				1766.0	0		0		2	1
1750	1843	Voskuil		1.0	1.0	Teunis	0				1744.0	0		0		2	1
1751	1844	Wijnen		1.0	1.0	Hieronymus	0				1768.0	0	1830.0	0		2	1
1752	1845	Wechel	van	1.0	1.0	Jacobus	0				1728.0	1	1809.0	0		2	1
1753	1846	Wenckum		1.0	1.0	Evert	0					0	1803.0	0		2	1
1754	1847	Werven	van	1.0	1.0	Jan	0				1729.0	0	1800.0	0		2	1
1755	1848	Smit		1.0	1.0	Herman Wouters	0				1743.0	0		0	Persoonsgegevens: jaar van overlijden 1812 of 1819.	2	1
1756	1849	Zadelhoff	van	1.0	1.0	Anthony	0				1747.0	0	1822.0	0		2	1
1757	1850	Zevenhuizen		1.0	1.0	Lubbertus	0				1754.0	0	1835.0	0		2	1
1758	1851	Zuuk	van	1.0	1.0	Gerrit	0				1749.0	1	1809.0	0		2	1
1759	1852	Wij	van	1.0	3.0	Gerrit Jan	0				1748.0	0	1810.0	0		2	1
1760	1853	Bosch		1.0	1.0	Hendrik	0				1737.0	0	1822.0	0		2	1
1761	1854	Berntsen		1.0	1.0	Jacobus	0				1745.0	0	1802.0	0		2	1
1762	1855	Ange	Teissèdre l'	1.0	1.0	Jozua	0				1771.0	0	1853.0	0		2	1
1763	1856	Baerts		1.0	3.0	Johan Cornelis	0				1755.0	0	1834.0	0		2	1
1764	1857	Ball		1.0	1.0	Paulus	0				1765.0	0	1805.0	0		2	1
1765	1858	Bel	van	1.0	1.0	Evert Janse	0				1750.0	0	1818.0	0		2	1
1766	1859	Berlekom	Berdenis van	1.0	4.0	Daniël Alexander	0				1767.0	0	1803.0	0		2	1
1767	1860	Beusekom		1.0	1.0	Jan	0				1753.0	0	1832.0	0		2	1
1768	1861	Boeff	de	1.0	1.0	Jan	0					0	1797.0	1		2	1
1769	1862	Bomme		1.0	1.0	Johan Pieter	0				1751.0	0		0	Overig: in maart 1796 frauduleus bankroet gegaan.	2	1
1770	1863	Bourdon		1.0	1.0	Jacques Anthoni	0				1732.0	0	1807.0	0		2	1
1771	1864	Braak	ter	1.0	1.0	Gerrit Jan	0				1762.0	0	1810.0	0		2	1
1772	1865	Brouwer		1.0	1.0	Paulus Wilhelmus	0				1758.0	0	1834.0	0		2	1
1773	1866	Bruyn	de	1.0	1.0	Justus Wilhelmus	0				1758.0	0	1812.0	0		2	1
1774	1867	Cannenburg		1.0	1.0	Willem	0				1753.0	0	1830.0	0		2	1
1775	1869	Clement		1.0	1.0	Johan Christiaan	0				1753.0	0	1831.0	0		2	1
1776	1870	Corbelijn		1.0	1.0	Thomas	0				1736.0	1	1815.0	0		2	1
1777	1871	Destouches		1.0	1.0	Lodewijk Joseph Carel Sirant	0				1747.0	1	1804.0	0		2	1
1778	1872	Dominicus		1.0	4.0	Cornelis	0				1756.0	0	1800.0	0		2	1
1779	1873	Egter		1.0	1.0	Adriaan Willem	0		Wissekerke		1770.0	0	1841.0	0		2	1
1780	1874	Egter		1.0	1.0	Petrus Johannes	0				1772.0	0	1809.0	0		2	1
1781	1875	Ermerins		1.0	3.0	Robbert Carel	0				1760.0	0	1844.0	0		2	1
1782	1876	Evera		1.0	1.0	Cornelis	0				1760.0	0	1818.0	0		2	1
1783	1877	Eijkeren	van	1.0	1.0	Joannes Pieterse	0				1749.0	0	1811.0	0		2	1
1784	1878	Fremery	de	1.0	1.0	Johannes	0				1741.0	0	1819.0	0		2	1
1785	1879	Frescarode		1.0	1.0	Jan Rasmus	0				1734.0	0	1801.0	0		2	1
1786	1880	Gaaswijk		1.0	4.0	Martinus Jacobus	0		Poortvliet	Malland	1754.0	0	1830.0	0		2	1
1787	1881	Goedmans		1.0	1.0	Pieter	0				1754.0	0	1825.0	0		2	1
1788	1882	Gorssel	van	1.0	1.0	Hendrik	0				1748.0	0	1810.0	0		2	1
1789	1883	Gote	van	1.0	1.0	Pieter	0				1737.0	0	0.0	0	Persoonsgegevens: Jaar van overlijden onbekend.	2	1
1790	1884	Halffman	Swerius	1.0	1.0	Jan	0				1743.0	0	1818.0	0		2	1
1791	1885	Bomme	de Haze	1.0	4.0	Leendert Huibrecht	0				1762.0	0	1837.0	0		2	1
1792	1886	Sinclair	Van der Heyden	1.0	1.0	Steven Marcus	0				1740.0	0	1807.0	0		2	1
1793	1887	Hogenboom		1.0	1.0	Bartel	0				1745.0	0	1823.0	0		2	1
1794	1888	Huet		1.0	1.0	Samuel Théodore	0				1759.0	0	1826.0	0		2	1
1795	1889	Kater	de	1.0	1.0	Joost	0				1773.0	0	1851.0	0		2	1
1796	1890	Kieboom		1.0	1.0	Joos Ommerse	0				1734.0	0	1809.0	0		2	1
1797	1891	Kist		1.0	1.0	Wilhelmus	0				1758.0	0	1841.0	0		2	1
1798	1892	Kodde		1.0	1.0	Pieter	0				1744.0	0	1807.0	0		2	1
1799	1893	Lambrechtsen		1.0	4.0	Nicolaas Cornelis	0		Ritthem		1752.0	0	1823.0	0		2	1
1800	1894	Laurentius		1.0	1.0	Simon Frederik	0					0		0		2	1
1801	1895	Liebert		1.0	1.0	Johannes	0				1734.0	0	1807.0	0		2	1
1802	1896	Liens		1.0	1.0	Thomas Ernestus	0				1748.0	0	1803.0	0		2	1
1803	1898	Loeff	van der	1.0	4.0	Manta Stephanus	0				1746.0	0	1816.0	0		2	1
1804	1899	Locker		1.0	1.0	Bartel	0		Noordwelle			0		0		2	1
1805	1900	Lombard		1.0	1.0	Ezechiel	0				1745.0	0	1796.0	0		2	1
1806	1901	Maret	de	1.0	4.0	Pieter	0				1746.0	0	1825.0	0		2	1
1807	1902	Marinissen		1.0	1.0	Anthony Jacob	0				1773.0	0	1848.0	0		2	1
1808	1903	Pous	Mathias	1.0	4.0	Bonifatius	0		Geersdijk	Wissekerke	1744.0	0	1797.0	0		2	1
1809	1904	Mey	de	1.0	1.0	Leendert	0				1759.0	1	1812.0	0		2	1
1810	1905	Moolenburgh		1.0	1.0	Jacob	0				1749.0	0	1817.0	0		2	1
1811	1906	Moser		1.0	1.0	Nicolaas	0				1731.0	0	1802.0	0		2	1
1812	1907	Oostdijk		1.0	1.0	Wilhelmus	0				1746.0	0	1804.0	1		2	1
1813	1908	Philipse		1.0	1.0	Gerardus Jacobus	0				1759.0	0	1822.0	0		2	1
1814	1909	Pilaer		1.0	1.0	Johannes	0				1770.0	0	1833.0	0		2	1
1815	1910	Rietveld		1.0	1.0	Dirk	0				1736.0	0	1808.0	0		2	1
1816	1911	Schaveel		1.0	1.0	Joris	0				1743.0	0	1819.0	0		2	1
1817	1912	Schedet		1.0	3.0	Johan Hendrik	0				1755.0	1	1813.0	0		2	1
1818	1913	Schipper		1.0	1.0	Marinus	0				1755.0	0	1812.0	0		2	1
1819	1914	Schraver		1.0	1.0	Andries	0				1754.0	0	1827.0	0		2	1
1820	1915	Sinclair		1.0	1.0	Willem	0				1737.0	0	1809.0	0		2	1
1821	1916	Sohier		1.0	1.0	Johannes	0				1746.0	0	1795.0	0	Persoonsgegevens: overleden 25 december 1795.	2	1
1822	1917	Steendijk		1.0	1.0	Johannes	0				1744.0	0	1827.0	0		2	1
1823	1918	Steveninck	van	1.0	1.0	Hendrik Paulus	0				1740.0	0	1806.0	0		2	1
1824	1919	Tak		1.0	1.0	Marinus	0				1743.0	0	1815.0	0		2	1
1825	1920	Teerling		1.0	1.0	Cornelis Hubertus	0				1742.0	0	1820.0	0		2	1
1826	1922	Tiffelen	van	1.0	1.0	Johannes	0				1749.0	1	1808.0	0		2	1
1827	1923	Tim		1.0	1.0	Pieter Johan	0				1751.0	1	1811.0	0		2	1
1828	1924	Tromp		1.0	4.0	Job	0				1755.0	0	1823.0	0		2	1
1829	1925	Vader		1.0	1.0	Abraham	0				1770.0	0	1854.0	0		2	1
1830	1926	Velde	van de	1.0	1.0	Johannes	0				1758.0	0	1797.0	0		2	1
1831	1928	Hamer	de Witt	1.0	4.0	Jan Gerard	0				1767.0	0	1850.0	0		2	1
1832	1929	Willeboorts		1.0	1.0	Jan	0				1731.0	0	1806.0	0		2	1
1833	1930	Witte		1.0	1.0	Janus	0				1764.0	0	1845.0	0		2	1
1834	1931	Zandleven		1.0	1.0	Gossardus	0				1753.0	0	1834.0	0		2	1
1835	1932	Baer	van	1.0	1.0	Anthony	0				1747.0	0	1830.0	0		2	1
1836	1933	Banier		1.0	4.0	Harmanus Rudolphus	0				1738.0	0	1804.0	0		2	1
1837	1934	Berckel	van	1.0	4.0	Petrus Josephus	0				1741.0	0	1817.0	0		2	1
1838	1935	Borgers		1.0	1.0	Herbertus Peter	0				1738.0	0	1809.0	0		2	1
1839	1936	Bosch	van den	1.0	1.0	Lambertus	0				1765.0	0	1827.0	0		2	1
1840	1937	Brederode		1.0	1.0	Leendert	0				1741.0	0	1823.0	0		2	1
1841	1940	Cuylenborch	van	1.0	4.0	Nicolaas	0				1748.0	0	1826.0	0		2	1
1842	1941	Deckers		1.0	1.0	Franciscus Josephus Antonius	0				1735.0	0	1805.0	0		2	1
1843	1942	Deckers		1.0	3.0	Gerardus Josephus	0				1754.0	0	1834.0	0		2	1
1844	1943	Dijck	van	1.0	1.0	Godefridus	0				1746.0	0	1805.0	0		2	1
1845	1944	Does	van der	1.0	4.0	Jan Hendrik	1	jonkheer			1741.0	0	1817.0	0		2	1
1846	1945	Etten	van	1.0	1.0	Henricus	0				1759.0	0	1819.0	0		2	1
1847	1946	Ghert	van	1.0	1.0	Petrus Cornelis	0				1751.0	0	1819.0	0		2	1
1848	1947	Haan	de	1.0	1.0	Pieter Josephus	0				1745.0	0	1828.0	0		2	1
1849	1948	Heeren		1.0	1.0	Walterus Johannis	0				1753.0	0	1838.0	0		2	1
1850	1949	Hendrickx		1.0	1.0	Cornelis Adrianus	0				1766.0	0	1834.0	0		2	1
1851	1950	Heureux	l'	1.0	4.0	Henricus Franciscus Dominicus	0				1753.0	0	1814.0	1		2	1
1852	1951	Heymans		1.0	1.0	Engelbertus	0				1761.0	0	1798.0	0		2	1
1853	1952	Hombergh	van	1.0	1.0	Petrus	0				1751.0	0	1805.0	0		2	1
1854	1953	Hoppenbrouwers		1.0	1.0	Henricus	0				1758.0	0	1820.0	0		2	1
1855	1954	Hubert		1.0	1.0	Wilhelmus senior	0				1736.0	0	1810.0	0		2	1
1856	1955	Hurck	van den	1.0	1.0	Andreas	0				1726.0	0	1799.0	0		2	1
1857	1956	Huysmans		1.0	1.0	Martinus	0				1763.0	0	1848.0	0		2	1
1858	1957	Iersel	van	1.0	1.0	Gerardus	0				1733.0	0	1817.0	0		2	1
1859	1958	Ingen Housz		1.0	1.0	Arnoldus Josephus	0				1766.0	0	1859.0	0		2	1
1860	1959	Klaesen		1.0	1.0	Willem	0				1763.0	0	1802.0	0		2	1
1861	1960	Lauwere	de	1.0	3.0	Amandus Hendricus	0				1759.0	0	1820.0	0		2	1
1862	1961	Leersum	van	1.0	1.0	Henricus Petrus	0				1763.0	0	1854.0	0		2	1
1863	1962	Lelyveld van Cingelshouck	van	1.0	4.0	Willem	0				1762.0	0	1823.0	0		2	1
1864	1964	Meeussen		1.0	1.0	Johannes	0				1755.0	0	1825.0	0		2	1
1865	1965	Moorsel	van	1.0	1.0	Amandus Henricus	0				1749.0	0	1822.0	0		2	1
1866	1966	Moorsel	van	1.0	3.0	Franciscus	0				1749.0	0	1823.0	0		2	1
1867	1967	Nahuys		1.0	4.0	Cornelis Jan Wouter	0				1762.0	0	1831.0	0		2	1
1868	1968	Ostayen	van	1.0	1.0	Cornelis	0				1745.0	0	1812.0	0		2	1
1869	1969	Pompen		1.0	1.0	Adrianus	0				1745.0	0	1813.0	0		2	1
1870	1970	Raet	de	1.0	1.0	Johannes Baptista Franciscus Wilhelmus	0				1744.0	0	1825.0	0		2	1
1871	1972	Reijnders		1.0	1.0	Rijnier Augustinus	0				1719.0	0	1800.0	0		2	1
1872	1973	Roy	van	1.0	1.0	Gerardus	0				1752.0	0	1815.0	0		2	1
1873	1974	Schouw		1.0	1.0	Jan	0				1753.0	0	1819.0	0		2	1
1874	1975	Siepkens		1.0	1.0	Wilhelmus	0				1764.0	0	1838.0	0		2	1
1875	1976	Simons		1.0	1.0	Aarnout	0				1755.0	0	1816.0	0		2	1
1876	1977	Smits		1.0	1.0	Johannes Theodorus	0				1754.0	0	1827.0	0		2	1
1877	1978	Smolders		1.0	1.0	Bartholomeus	0				1751.0	0	1810.0	0		2	1
1878	1979	Sopers		1.0	1.0	Theodorus	0				1763.0	0	1841.0	0		2	1
1879	1980	Swinkels		1.0	1.0	Joannes Baptista	0				1743.0	0	1822.0	0		2	1
1880	1981	Tex	den	1.0	1.0	Cornelis	0				1739.0	0	1826.0	0		2	1
1881	1982	Toorn	van	1.0	1.0	Pieter Janse	0				1756.0	0	1826.0	0		2	1
1882	1983	Verspyck	Baert	1.0	1.0	Daniël	0				1740.0	0	1807.0	0		2	1
1883	1984	Verstraaten		1.0	1.0	Antonius	0				1767.0	0	1838.0	0		2	1
1884	1985	Verstraaten		1.0	1.0	Constantinus	0				1728.0	0	1801.0	0		2	1
1885	1986	Voort	van de	1.0	1.0	Johannes	0				1744.0	0	1831.0	0		2	1
1886	1988	Wijs	de	1.0	1.0	Martinus Franciscus	0				1771.0	0	1844.0	0		2	1
1887	1989	Will	van	1.0	1.0	Henricus	0				1753.0	0	1829.0	0		2	1
1888	1990	Witt	de	1.0	4.0	Bartholomeus	0				1735.0	0	1801.0	0		2	1
1889	1991	Zegers		1.0	1.0	Everardus Josephus	0				1755.0	0	1797.0	0		2	1
1890	1992	Weijman		1.0	1.0	W.A.F.	0					0		0		2	1
1891	1993	Teeuwissen		1.0	1.0	J.	0					0		0		2	1
1892	1994	Thijssen		1.0	1.0	D.	0					0		0		2	1
1893	1995	Campagne		1.0	1.0	Carel	0				1754.0	0	1831.0	0		2	1
1894	1996	Buijs		1.0	1.0	C.	0					0		0		2	1
1895	1997	Smits		1.0	1.0	J.	0					0		0		2	1
1896	1998	Verstegen		1.0	1.0	A.	0					0		0		2	1
1897	1999	Beyer	de	1.0	1.0	C.	0					0		0		2	1
1898	2001	Selm	van	1.0	1.0	J.	0				1749.0	0	1819.0	0		2	1
1899	2002	Aberson		1.0	3.0	Louis Barthold Wilhelmus	0				1739.0	0	1827.0	0		2	1
1900	2003	Evekink		1.0	1.0	H.W.	0					0		0		2	1
1901	2004	Hogeweg		1.0	1.0	J.	0					0		0		2	1
1902	2005	Struij		1.0	1.0	Jan Hendrik	0				1745.0	0	1822.0	0		2	1
1903	2006	Schoemaker		1.0	1.0	J.	0					0		0		2	1
1904	2007	Vink		1.0	1.0	Jan B.	0					0		0		2	1
1905	2008	Platenkamp		1.0	1.0	T.	0					0		0		2	1
1906	2009	Hamminck		1.0	1.0	G.	0					0		0		2	1
1907	2010	Sminck		1.0	1.0	A.	0					0		0		2	1
1908	2011	Apeldoorn	van	1.0	1.0	R.J.	0					0		0		2	1
1909	2012	Raalte	van	1.0	1.0	R.	0					0		0		2	1
1910	2013	Wetsels		1.0	1.0	G.	0					0		0		2	1
1911	2014	Nes	van	1.0	1.0	D.N.	0					0		0		2	1
1912	2015	Fournier		1.0	1.0		0					0		0		2	1
1913	2016	Olivetti		1.0	1.0	Nicolas	0				1768.0	0	1843.0	0		2	1
1914	2018	Aeyelts		1.0	1.0	Carel	0					0		0		2	1
1915	2019	Appeltere	van	1.0	4.0	Simon Cornelis	0				1769.0	0	1824.0	0		2	1
1916	2020	Backer		1.0	1.0	Christoffel Frederik	0					0		0		2	1
1917	2021	Backus		1.0	1.0	Nicolaas	0		Nieuw-Beijerland		1741.0	0		0		2	1
1918	2022	Bakker de Jonge		1.0	1.0	Jan	0					0		0		2	1
1919	2023	Barends		1.0	1.0	Otto	0					0		0		2	1
1920	2024	Barneveld	van	1.0	1.0	W.F.	0					0		0		2	1
1921	2025	Bas	de	1.0	1.0	Adriaan	0				1738.0	0	1817.0	0		2	1
1922	2026	Bax		1.0	1.0	Gerrit Jansz.	0					0		0		2	1
1923	2027	Beeldemaker		1.0	1.0	Jan	0				1756.0	0	1799.0	0		2	1
1924	2028	Beefting	van	1.0	1.0	Arnout	0				1759.0	0	1831.0	0		2	1
1925	2029	Beets		1.0	1.0	Pieter	0					0	1813.0	0		2	1
1926	2030	Bek		1.0	1.0	Cornelis	0					0		0		2	1
1927	2031	Bek		1.0	1.0	Willem Dircksz.	0					0		0		2	1
1928	2032	Beresteyn	van	1.0	1.0	Christiaan	0				1744.0	0	1800.0	0		2	1
1929	2033	Berg	van den	1.0	1.0	Maximiliaan	0					0		0		2	1
1930	2034	Bicker		1.0	1.0	Lambertus	0				1732.0	0	1801.0	0		2	1
1931	2035	Bladergroen		1.0	1.0	Wouter	0					0		0		2	1
1932	2036	Blok		1.0	1.0	Liebrecht Joan	0					0		0		2	1
1933	2037	Blok Pzn.		1.0	1.0	Anthonie	0					0		0		2	1
1934	2038	Bodel		1.0	1.0	Jan	0					0		0		2	1
1935	2039	Boer	de	1.0	1.0	Dirk	0					0		0		2	1
1936	2040	Bol		1.0	1.0	Ewoud	0					0		0		2	1
1937	2042	Bolten		1.0	1.0	Jacob	0					0		0		2	1
1938	2043	Bolten		1.0	1.0	Willem	0					0		0		2	1
1939	2044	Boon		1.0	1.0	Dirk	0					0		0		2	1
1940	2045	Boon		1.0	1.0	Philip Constantijn	0					0		0		2	1
1941	2046	Boot		1.0	1.0	W.G.	0					0		0		2	1
1942	2047	Bose		1.0	1.0	J.J.	0					0		0		2	1
1943	2048	Bosch	van	1.0	1.0	S.	0					0		0		2	1
1944	2049	Bossée		1.0	1.0	Johannes	0					0		0		2	1
1945	2050	Boterkoper		1.0	1.0	Cornelis	0					0		0		2	1
1946	2051	Braam	van	1.0	1.0	Everhardus	0				1736.0	0	1812.0	0		2	1
1947	2053	Bredero		1.0	1.0	Adrianus	0					0		0		2	1
1948	2054	Bredero		1.0	1.0	Cornelis	0					0		0		2	1
1949	2055	Breebaard		1.0	1.0	Jan	0					0		0		2	1
1950	2056	Breebaard		1.0	1.0	P.	0					0		0		2	1
1951	2057	Brouwer		1.0	1.0	Abrahamus Henricus	1				1765.0	0	1835.0	0		2	1
1952	2058	Brouwer		1.0	1.0	Cornelis	0					0		0		2	1
1953	2059	Brouwer		1.0	1.0	Piet	0					0		0		2	1
1954	2060	Brouwers		1.0	1.0	Johannis	0					0		0		2	1
1955	2062	Bruyn	de	1.0	1.0		0					0		0		2	1
1956	2063	Bruyn de Neve	de	1.0	1.0	Willem Jacob	0					0		0		2	1
1957	2064	Bruijn	van Oosterwijk	1.0	1.0	Jacob	0				1752.0	0	1810.0	0	Overig: door het Uitvoerend Bewind op 10 november 1798 gelast sessie te nemen in het Vertegenwoordigend Lichaam als plaatsvervanger van Teyler van Hall die bleef weigeren dat zelf te doen. Ook Bruijn weigerde.	2	1
1958	2065	Bruyneman		1.0	1.0	Pieter	0					0		0		2	1
1959	2066	Burch	van der	1.0	1.0	Sijvert	0					0		0		2	1
1960	2067	Cales		1.0	1.0	Meyns Jansz.	0					0		0		2	1
1961	2068	Cappelhof		1.0	1.0	W.B.	0					0		0		2	1
1962	2069	Catenius		1.0	1.0	Nicolaas	0					0		0		2	1
1963	2070	Claessen		1.0	1.0	Johannes	0					0		0		2	1
1964	2071	Claus		1.0	1.0	Dirk	0					0		0		2	1
1965	2072	Cocq	van der	1.0	1.0	Cornelis	0					0		0		2	1
1966	2073	Kolff		1.0	1.0	Ernst Carel	0					0		0		2	1
1967	2074	Colla		1.0	1.0	Johannes	0					0		0		2	1
1968	2075	Cool		1.0	1.0	Bastiaan	0					0		0		2	1
1969	2076	Coningh	de	1.0	1.0	Petrus Coenraad	0				1761.0	0	1826.0	0		2	1
1970	2077	Coomans		1.0	1.0	Arnoldus	0					0		0		2	1
1971	2078	Crena		1.0	1.0	Samuel	0					0		0		2	1
1972	2079	Cruys		1.0	1.0	Christiaan	0					0		0		2	1
1973	2080	Daey		1.0	1.0	Maarten Adriaan	0					0		0		2	1
1974	2081	Dekker		1.0	1.0	Cornelis	0					0		0		2	1
1975	2082	Dekker		1.0	1.0	Jan	0					0		0		2	1
1976	2083	Dieprijcx		1.0	1.0	Pieter Cornelis	0					0		0		2	1
1977	2085	Dongen	van	1.0	1.0	Cornelis	0					0		0		2	1
1978	2086	Doorn	van	1.0	1.0	Antonie Johan	0					0		0		2	1
1979	2087	Drooglever Gzn.		1.0	1.0	Jan	0					0		0		2	1
1980	2090	Dussen	van der	1.0	1.0	Adrianus	0					0		0		2	1
1981	2091	Duyn		1.0	1.0	Cornelis	0					0		0		2	1
1982	2092	Duyvensz.		1.0	1.0	Augustinus Hendrik	0					0		0		2	1
1983	2093	Duyvensz		1.0	1.0	Joan Jacob	0				1777.0	0	1835.0	0		2	1
1984	2094	Dijk	van	1.0	1.0	Jacob	0				1745.0	0	1828.0	0		2	1
